trades,wins,losses,win_rate,pf,expectancy,total,max_dd,filter
11,5,6,0.45454545454545453,2.9545454545454546,117.27272727272727,1290.0,330.0,dir_prev10_ret_points > -543 AND dir_ema_slow_dist_points > -374
11,5,6,0.45454545454545453,2.9545454545454546,117.27272727272727,1290.0,550.0,dir_prev10_ret_points > -543 AND vol_rel20 <= 1.16
11,5,6,0.45454545454545453,2.9545454545454546,117.27272727272727,1290.0,440.0,dir_sweep_points <= 53 AND range_atr > 1.64
11,5,6,0.45454545454545453,2.9545454545454546,117.27272727272727,1290.0,440.0,dir_prev5_ret_points > -129 AND body_atr > 1.33
11,5,6,0.45454545454545453,2.9545454545454546,117.27272727272727,1290.0,330.0,dir_prev5_ret_points > -129 AND rsi > 46.7
11,5,6,0.45454545454545453,2.9545454545454546,117.27272727272727,1290.0,220.0,dir_ema_slow_dist_points > -374 AND adx <= 30.4
11,5,6,0.45454545454545453,2.9545454545454546,117.27272727272727,1290.0,330.0,range_atr <= 1.95 AND dir_wick_ratio > 0.0946
11,5,6,0.45454545454545453,2.9545454545454546,117.27272727272727,1290.0,330.0,dir_wick_ratio <= 0.129 AND rsi <= 57.8
11,5,6,0.45454545454545453,2.9545454545454546,117.27272727272727,1290.0,550.0,vol_rel20 <= 1.16 AND adx > 18.7
18,8,10,0.4444444444444444,2.8363636363636364,112.22222222222223,2020.0,440.0,atr_points <= 437 AND dir_sweep_points <= 103
18,8,10,0.4444444444444444,2.8363636363636364,112.22222222222223,2020.0,440.0,atr_points <= 437 AND dir_prev10_ret_points > -543
18,8,10,0.4444444444444444,2.8363636363636364,112.22222222222223,2020.0,550.0,dir_prev5_ret_points > -357 AND dir_prev10_ret_points > -543
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,220.0,dir_prev10_ret_points > -322 AND dir_ema_slow_dist_points > -374
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,440.0,body_ratio > 0.802 AND vol_rel20 <= 1.16
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,220.0,opposite_wick_ratio <= 0.0379 AND dir_sweep_points <= 53
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,440.0,opposite_wick_ratio <= 0.0379 AND vol_rel20 <= 1.16
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,440.0,atr_points <= 437 AND adx > 26.1
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,220.0,atr_points <= 437 AND body_atr > 1.46
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,330.0,opposite_wick_ratio <= 0.091 AND side == SHORT
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,220.0,opposite_wick_ratio <= 0.091 AND body_atr > 1.46
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,440.0,dir_sweep_points <= 103 AND rsi > 51.9
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,440.0,dir_prev5_ret_points > -357 AND rsi > 51.9
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,440.0,dir_prev5_ret_points > -357 AND adx > 26.1
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,220.0,dir_prev5_ret_points > -357 AND body_atr > 1.46
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,330.0,dir_prev10_ret_points > -543 AND side == SHORT
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,440.0,dir_prev10_ret_points > -543 AND adx > 26.1
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,220.0,dir_prev10_ret_points > -543 AND body_atr > 1.46
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,330.0,dir_sweep_points <= 53 AND range_atr <= 1.95
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,220.0,dir_sweep_points <= 53 AND adx > 18.7
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,330.0,dir_prev5_ret_points > -129 AND range_atr <= 2.34
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,330.0,dir_prev5_ret_points > -129 AND dir_wick_ratio > 0.0946
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,220.0,dir_prev5_ret_points > -129 AND trend_against_trade == False
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,440.0,dir_prev5_ret_points > -129 AND rsi > 51.9
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,220.0,dir_prev5_ret_points > -129 AND adx <= 30.4
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,220.0,dir_ema_slow_dist_points > -374 AND range_atr <= 2.34
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,220.0,dir_ema_slow_dist_points > -374 AND body_ratio > 0.628
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,330.0,range_atr <= 1.95 AND dir_wick_ratio <= 0.129
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,220.0,dir_wick_ratio <= 0.129 AND range_atr > 1.64
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,220.0,dir_wick_ratio <= 0.129 AND adx > 18.7
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,330.0,range_atr <= 2.34 AND side == SHORT
9,4,5,0.4444444444444444,2.8363636363636364,112.22222222222223,1010.0,440.0,range_atr <= 2.34 AND adx > 26.1
16,7,9,0.4375,2.757575757575758,108.75,1740.0,440.0,atr_points <= 437 AND body_ratio > 0.628
